epoch,total_loss,text_loss,tv_loss,tv_weight,l2_loss,l2_weight
0,0.5532500743865967,10.98729619383812,0.6670082807540894,0.5,0.08302603662014008,0.0
1,0.5509531497955322,11.00308409333229,0.66178297996521,0.5,0.08218890428543091,0.0
2,0.5486180782318115,10.985318258404732,0.657823383808136,0.5,0.08155325055122375,0.0
3,0.5466064214706421,10.995485946536064,0.6533934473991394,0.5,0.08086752146482468,0.0
4,0.5447103381156921,11.013505041599274,0.6488804817199707,0.5,0.08017310500144958,0.0
5,0.5416855216026306,10.969828754663467,0.6445778608322144,0.5,0.07951516658067703,0.0
6,0.5397946834564209,10.982053562998772,0.6403071880340576,0.5,0.07887154072523117,0.0
7,0.5369449853897095,10.94006161391735,0.6362875699996948,0.5,0.07826466113328934,0.0
8,0.5353996157646179,10.96466276049614,0.63221275806427,0.5,0.07765164226293564,0.0
9,0.5324313640594482,10.917348027229309,0.6281688213348389,0.5,0.07705017179250717,0.0
10,0.529865026473999,10.890145927667618,0.6241241693496704,0.5,0.0764496698975563,0.0
11,0.5274986028671265,10.872177675366402,0.6201101541519165,0.5,0.07585403323173523,0.0
12,0.5254320502281189,10.866007149219513,0.6162238121032715,0.5,0.07528246939182281,0.0
13,0.5234149694442749,10.857806324958801,0.6125177145004272,0.5,0.07474208623170853,0.0
14,0.5208589434623718,10.823018178343773,0.6087971925735474,0.5,0.07420046627521515,0.0
15,0.5205531120300293,10.900872722268105,0.6050713062286377,0.5,0.0736590251326561,0.0
16,0.5163823366165161,10.783308580517769,0.6014323234558105,0.5,0.07313377410173416,0.0
17,0.5148935317993164,10.798605993390083,0.5978427529335022,0.5,0.0726168230175972,0.0
18,0.513144314289093,10.80063197016716,0.5942633152008057,0.5,0.07210472226142883,0.0
19,0.5121706128120422,10.841588243842125,0.5906776785850525,0.5,0.07159226387739182,0.0
20,0.5089635848999023,10.770538300275803,0.5871056318283081,0.5,0.07108203321695328,0.0
21,0.5064677596092224,10.734404057264328,0.5835593938827515,0.5,0.07057739794254303,0.0
22,0.5052668452262878,10.762033104896545,0.580052375793457,0.5,0.07007914036512375,0.0
23,0.5036234259605408,10.767407849431038,0.5765505433082581,0.5,0.06957999616861343,0.0
24,0.5007479190826416,10.710793599486351,0.5730640292167664,0.5,0.0690845176577568,0.0
25,0.49976593255996704,10.748227715492249,0.5696027278900146,0.5,0.06859371066093445,0.0
26,0.49695050716400146,10.693257361650467,0.5661706924438477,0.5,0.0681070014834404,0.0
27,0.496015727519989,10.731913894414902,0.5627549290657043,0.5,0.06762370467185974,0.0
28,0.4937678575515747,10.703573107719421,0.5593928098678589,0.5,0.06715238839387894,0.0
29,0.492634654045105,10.729979634284973,0.55607008934021,0.5,0.0666886642575264,0.0
30,0.4902498722076416,10.693297028541565,0.5527678728103638,0.5,0.06623002141714096,0.0
