epoch,total_loss,text_loss,tv_loss,tv_weight,l2_loss,l2_weight
0,0.5796214938163757,12.286566704511642,0.6677802801132202,0.5,0.08360425382852554,0.0
1,0.5751755237579346,12.279854506254196,0.6591567993164062,0.5,0.08217959851026535,0.0
2,0.5706650018692017,12.27056559920311,0.6505073308944702,0.5,0.08078856766223907,0.0
3,0.565267026424408,12.221344366669655,0.6416802406311035,0.5,0.07938860356807709,0.0
4,0.5617210865020752,12.268577635288239,0.6326990127563477,0.5,0.07797468453645706,0.0
5,0.5571057796478271,12.24045042693615,0.6245936155319214,0.5,0.07672072947025299,0.0
6,0.5530447959899902,12.231306359171867,0.6168373823165894,0.5,0.07552991062402725,0.0
7,0.5490792989730835,12.224791839718819,0.6091668605804443,0.5,0.07436081022024155,0.0
8,0.5451428890228271,12.214860916137695,0.6016913652420044,0.5,0.07322775572538376,0.0
9,0.5412462949752808,12.202693611383438,0.5943847894668579,0.5,0.07212594896554947,0.0
10,0.5371853113174438,12.182358995079994,0.5870763063430786,0.5,0.0710303783416748,0.0
11,0.5339305400848389,12.201427847146988,0.5798039436340332,0.5,0.0699472576379776,0.0
12,0.5307374596595764,12.223580539226532,0.5725317001342773,0.5,0.06886870414018631,0.0
13,0.5268887877464294,12.209608137607574,0.5653932094573975,0.5,0.0678173080086708,0.0
14,0.5230307579040527,12.193803116679192,0.5583094358444214,0.5,0.0667797103524208,0.0
15,0.5196958780288696,12.19958508014679,0.5514084100723267,0.5,0.065775565803051,0.0
16,0.5155107975006104,12.162791147828102,0.544510006904602,0.5,0.06477805227041245,0.0
17,0.5127978324890137,12.196671694517136,0.5377287864685059,0.5,0.06380636245012283,0.0
18,0.5087068676948547,12.159854590892792,0.5310195684432983,0.5,0.06285004317760468,0.0
19,0.5062832832336426,12.203669860959053,0.5244197249412537,0.5,0.061917684972286224,0.0
20,0.5025273561477661,12.178081214427948,0.5179314613342285,0.5,0.06100592762231827,0.0
21,0.4997437000274658,12.19937014579773,0.5115126371383667,0.5,0.0601099468767643,0.0
22,0.495454341173172,12.144179925322533,0.5051414966583252,0.5,0.05922515317797661,0.0
23,0.493125855922699,12.185732811689377,0.4988223910331726,0.5,0.05835166573524475,0.0
24,0.48961663246154785,12.166786953806877,0.49256181716918945,0.5,0.057492345571517944,0.0
25,0.4860290288925171,12.142381846904755,0.4863627552986145,0.5,0.05664641782641411,0.0
26,0.48314911127090454,12.151350691914558,0.48024415969848633,0.5,0.05581338703632355,0.0
27,0.48019909858703613,12.154493242502213,0.4742184281349182,0.5,0.05499720200896263,0.0
